TransactionAmount,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Cluster_KMeans
192.23,Albuquerque,Online,Dewasa,Engineer,39.0,3.0,2610.67,True,0
1510.71,Charlotte,Online,Lansia,Retired,51.00000000000001,1.0,2060.02,True,1
0.26,Charlotte,Online,Remaja,Student,173.0,1.0,1833.67,True,1
210.77,Atlanta,ATM,Lansia,Retired,161.0,1.0,5396.65,True,1
406.65,Atlanta,ATM,Dewasa,Doctor,107.0,1.0,12995.7,True,0
422.9,Tucson,ATM,Dewasa,Engineer,111.0,1.0,7616.43,True,0
20.62,Tucson,ATM,Dewasa,Doctor,225.0,1.0,12500.8,False,0
174.39,San Francisco,ATM,Remaja,Student,36.0,1.0,1127.08,True,1
7.859999999999999,Sacramento,Branch,Lansia,Retired,91.0,1.0,3621.98,False,1
61.98,Denver,Online,Dewasa,Engineer,44.0,1.0,5212.28,True,0
54.85,San Francisco,Branch,Dewasa,Retired,40.0,1.0,2727.45,False,0
204.7,Charlotte,Branch,Dewasa,Doctor,95.0,5.0,5117.03,True,0
16.55,Tucson,Branch,Dewasa,Engineer,159.0,1.0,6089.79,True,0
91.32,Milwaukee,Branch,Dewasa,Engineer,77.0,1.0,2618.1,True,0
195.49,Houston,ATM,Dewasa,Doctor,212.0,1.0,11988.12,True,0
49.62,Portland,ATM,Dewasa,Engineer,111.0,1.0,3841.4199999999996,True,0
487.16,Los Angeles,Branch,Dewasa,Student,84.00000000000001,1.0,321.21,False,0
405.6,Tucson,Online,Dewasa,Engineer,44.0,1.0,9754.73,True,0
512.95,Columbus,Branch,Dewasa,Engineer,143.0,1.0,9584.52,True,0
345.94,Portland,ATM,Dewasa,Doctor,163.0,1.0,7624.56,True,0
356.56,New York,Online,Dewasa,Engineer,52.00000000000001,1.0,2485.73,True,0
10.31,Louisville,Online,Dewasa,Engineer,280.0,1.0,2137.9,True,0
211.69,Atlanta,Branch,Dewasa,Doctor,111.0,1.0,6412.85,True,0
221.49,Charlotte,Branch,Remaja,Student,196.0,1.0,707.25,False,1
278.23,Jacksonville,Online,Dewasa,Engineer,83.0,1.0,8300.54,True,0
116.88,Houston,ATM,Dewasa,Doctor,263.0,1.0,7717.339999999999,True,0
328.77,Austin,Online,Dewasa,Doctor,247.0,1.0,6967.03,False,0
77.53,Louisville,Branch,Dewasa,Retired,55.0,1.0,5158.6,True,0
421.74,Austin,Online,Lansia,Doctor,103.0,1.0,12031.14,True,1
313.69,Charlotte,Branch,Lansia,Retired,151.99999999999997,1.0,7093.68,True,1
411.72,Washington,Branch,Dewasa,Doctor,153.0,1.0,8539.86,True,0
508.73,Jacksonville,Branch,Dewasa,Retired,89.0,1.0,7640.57,True,0
153.08,Omaha,ATM,Remaja,Student,201.0,1.0,1292.21,True,1
23.01,Milwaukee,Branch,Lansia,Retired,166.0,1.0,5958.75,True,1
69.28,Los Angeles,Online,Remaja,Student,129.0,1.0,708.7399999999999,True,1
51.25,Austin,Branch,Dewasa,Student,66.0,1.0,1744.4,False,0
407.65,Denver,ATM,Remaja,Student,263.0,1.0,273.78,True,1
459.25,Tucson,Branch,Remaja,Student,59.00000000000001,1.0,130.76,True,1
301.56,Atlanta,Branch,Dewasa,Doctor,118.0,1.0,10389.6,True,0
17.67,Austin,Online,Lansia,Doctor,91.0,1.0,1048.18,True,1
5.29,San Francisco,Online,Dewasa,Doctor,132.0,1.0,12896.68,False,0
401.37,Los Angeles,Branch,Dewasa,Engineer,251.0,1.0,8208.54,True,0
145.4,Tucson,Online,Dewasa,Engineer,24.0,1.0,5244.49,True,0
556.34,Atlanta,Online,Dewasa,Doctor,45.99999999999999,1.0,11935.14,True,0
34.31,Tucson,ATM,Remaja,Student,251.0,1.0,1484.76,True,1
780.59,Tucson,Online,Remaja,Student,145.0,1.0,6513.34,False,1
282.65,Fort Worth,ATM,Dewasa,Doctor,161.0,1.0,13801.15,True,0
305.27,Milwaukee,Online,Lansia,Doctor,147.0,1.0,12958.65,True,1
185.81,Austin,Online,Dewasa,Doctor,116.00000000000001,1.0,9588.71,True,0
66.01,Milwaukee,Online,Dewasa,Engineer,179.0,1.0,3475.99,True,0
447.95,Tucson,Branch,Dewasa,Engineer,75.0,1.0,7544.399999999999,True,0
279.3,Charlotte,ATM,Remaja,Student,48.0,1.0,1193.61,True,1
26.75,New York,Online,Dewasa,Doctor,26.999999999999996,1.0,12063.77,True,0
611.15,Houston,ATM,Dewasa,Student,121.0,1.0,892.8299999999999,True,0
275.2,New York,Online,Dewasa,Engineer,81.0,1.0,1230.12,True,0
427.79,Austin,Branch,Remaja,Student,189.0,1.0,1479.67,True,1
469.13,Austin,ATM,Dewasa,Doctor,139.0,1.0,1265.28,False,0
102.81,Atlanta,Branch,Lansia,Retired,47.0,1.0,3228.87,True,1
22.61,Atlanta,Online,Remaja,Student,145.0,1.0,1111.67,True,1
68.28,Atlanta,Online,Dewasa,Engineer,293.0,1.0,3213.16,True,0
33.65,New York,Online,Lansia,Doctor,146.0,1.0,12719.93,False,1
362.68,Miami,ATM,Lansia,Retired,137.0,1.0,2040.77,False,1
73.23,San Francisco,Branch,Remaja,Student,172.0,1.0,1309.85,True,1
654.49,Austin,Online,Remaja,Student,104.0,1.0,164.61,False,1
18.56,Houston,Branch,Dewasa,Engineer,161.0,1.0,4230.37,False,0
389.05,Dallas,ATM,Dewasa,Student,41.0,1.0,761.0,True,0
7.38,Houston,Online,Lansia,Retired,105.0,1.0,2923.83,True,1
109.48,Louisville,Online,Lansia,Retired,93.0,1.0,7372.47,True,1
66.91,Atlanta,ATM,Dewasa,Doctor,85.0,1.0,871.1,True,0
335.48,Charlotte,Branch,Dewasa,Engineer,155.0,1.0,3023.16,True,0
38.14,Albuquerque,Online,Remaja,Student,174.0,1.0,1119.21,True,1
1076.98,Houston,Branch,Lansia,Doctor,173.0,1.0,11833.73,True,1
360.02,Dallas,Online,Lansia,Retired,68.00000000000001,1.0,6400.59,True,1
567.71,Houston,Online,Lansia,Doctor,80.0,1.0,13884.24,True,1
218.19,Austin,ATM,Remaja,Student,185.0,1.0,620.83,True,1
209.99,Denver,ATM,Remaja,Student,40.0,1.0,1938.0100000000002,True,1
11.02,Tucson,Branch,Remaja,Student,280.0,1.0,964.79,True,1
83.43,New York,Online,Dewasa,Retired,109.0,1.0,1870.16,True,0
344.97,Austin,Online,Dewasa,Doctor,106.0,1.0,5577.94,True,0
172.29,El Paso,ATM,Dewasa,Engineer,283.0,1.0,8700.8,True,0
195.54,Omaha,Online,Lansia,Retired,255.0,1.0,2794.66,True,1
101.23,Jacksonville,Online,Dewasa,Engineer,87.0,1.0,6169.71,True,0
180.46,Jacksonville,ATM,Remaja,Student,34.0,1.0,831.7499999999999,True,1
692.55,Charlotte,Branch,Dewasa,Retired,109.0,1.0,2451.56,True,0
147.31,Atlanta,Online,Dewasa,Doctor,91.99999999999999,1.0,13625.52,False,0
107.48,Los Angeles,Branch,Remaja,Student,103.0,1.0,1379.39,True,1
1831.02,Columbus,Online,Lansia,Doctor,83.0,1.0,11498.01,False,1
81.51,Washington,Branch,Remaja,Student,97.0,1.0,865.4899999999999,True,1
365.48,Atlanta,Online,Lansia,Retired,215.99999999999997,1.0,7147.4,False,1
491.1,Houston,Online,Dewasa,Engineer,125.0,1.0,7833.85,False,0
452.8,Los Angeles,Branch,Lansia,Retired,151.0,1.0,4840.67,True,1
645.04,Houston,Branch,Lansia,Retired,78.0,1.0,7361.47,True,1
169.28,Tucson,Branch,Dewasa,Doctor,114.0,1.0,5128.44,True,0
88.42,El Paso,ATM,Lansia,Doctor,91.0,1.0,12381.45,True,1
155.53,Louisville,ATM,Dewasa,Engineer,66.0,1.0,4008.05,True,0
991.8200000000002,Milwaukee,Online,Dewasa,Engineer,300.0,1.0,3493.13,True,0
39.24,Dallas,ATM,Lansia,Retired,106.0,1.0,6462.41,True,1
152.01,Fort Worth,ATM,Dewasa,Engineer,111.0,3.0,4625.12,True,0
78.77,Milwaukee,ATM,Dewasa,Engineer,50.00000000000001,1.0,6470.57,False,0
26.5,New York,Online,Dewasa,Engineer,179.0,1.0,4854.83,True,0
83.62,Austin,ATM,Dewasa,Doctor,146.0,1.0,12652.22,True,0
142.78,Austin,Branch,Lansia,Doctor,150.0,1.0,11705.88,True,1
55.99,El Paso,ATM,Dewasa,Doctor,95.0,1.0,932.61,True,0
774.48,Louisville,Branch,Lansia,Doctor,30.999999999999996,1.0,11613.58,True,1
105.37,Sacramento,ATM,Remaja,Student,160.0,1.0,1068.55,True,1
118.83,Milwaukee,Online,Dewasa,Student,295.0,1.0,1616.3,True,0
46.22,Austin,Branch,Remaja,Student,217.0,1.0,471.2799999999999,True,1
659.71,Austin,Branch,Remaja,Student,148.0,1.0,106.86,False,1
377.97,Miami,Online,Lansia,Retired,160.0,1.0,2457.1,True,1
114.1,Atlanta,Branch,Lansia,Retired,148.0,1.0,5882.12,True,1
11.3,Louisville,Online,Dewasa,Retired,41.0,1.0,1938.99,False,0
95.5,Omaha,Online,Dewasa,Retired,17.0,1.0,4079.09,True,0
130.93,Houston,Branch,Dewasa,Engineer,149.0,1.0,860.1199999999999,False,0
272.97,Atlanta,Online,Lansia,Retired,174.0,1.0,7811.310000000001,True,1
73.35,San Francisco,Branch,Remaja,Student,47.0,1.0,1181.84,True,1
29.94,San Francisco,ATM,Dewasa,Doctor,243.0,1.0,10915.54,True,0
307.24,Austin,ATM,Remaja,Student,136.0,2.0,1670.72,True,1
50.52,Atlanta,Online,Remaja,Student,140.0,1.0,1121.19,True,1
820.46,Fort Worth,Online,Dewasa,Engineer,243.0,1.0,5621.86,False,0
153.07,Houston,ATM,Dewasa,Engineer,116.00000000000001,1.0,8873.43,True,0
52.94,Tucson,Branch,Dewasa,Doctor,146.0,1.0,6990.92,True,0
384.41,Jacksonville,ATM,Lansia,Engineer,65.0,1.0,7831.56,True,1
235.42,Milwaukee,Branch,Dewasa,Retired,175.0,1.0,6173.23,True,0
114.23,Dallas,ATM,Dewasa,Doctor,64.0,1.0,9523.72,True,0
12.62,El Paso,Branch,Dewasa,Doctor,61.00000000000001,1.0,6420.47,True,0
997.37,Fort Worth,ATM,Remaja,Student,145.0,1.0,1146.09,True,1
373.52,Jacksonville,ATM,Dewasa,Engineer,235.0,1.0,6430.41,True,0
336.05,Austin,Branch,Dewasa,Student,164.0,1.0,1635.05,True,0
366.93,Houston,Online,Lansia,Retired,33.0,1.0,6697.79,True,1
112.27,Atlanta,Branch,Dewasa,Doctor,102.0,1.0,7369.89,True,0
494.9599999999999,Sacramento,ATM,Dewasa,Engineer,132.0,1.0,6903.68,True,0
561.58,Sacramento,Online,Lansia,Doctor,22.999999999999996,1.0,11748.86,True,1
440.94,Austin,Online,Dewasa,Doctor,148.0,1.0,7303.23,True,0
71.9,Los Angeles,Branch,Dewasa,Doctor,51.00000000000001,1.0,10619.35,True,0
256.66,Austin,Online,Dewasa,Retired,137.0,1.0,1794.5,False,0
166.55,Houston,Branch,Dewasa,Doctor,99.0,1.0,12970.21,False,0
276.26,Louisville,Branch,Dewasa,Doctor,143.0,1.0,120.88999999999999,True,0
35.46,New York,ATM,Lansia,Doctor,164.0,1.0,5692.31,True,1
38.14,Portland,Branch,Dewasa,Engineer,165.0,1.0,9879.87,True,0
506.25999999999993,Louisville,ATM,Lansia,Retired,86.0,1.0,6266.65,False,1
736.32,New York,Online,Dewasa,Doctor,28.0,1.0,14268.95,True,0
389.43,Austin,ATM,Dewasa,Engineer,151.0,1.0,6449.83,False,0
25.58,Omaha,ATM,Lansia,Engineer,166.0,1.0,6741.41,True,1
446.1,Atlanta,ATM,Remaja,Student,243.0,1.0,1008.44,True,1
147.74,Austin,Branch,Remaja,Student,15.0,1.0,1711.78,True,1
1228.81,San Francisco,ATM,Dewasa,Student,254.0,1.0,1821.0,True,0
46.23,Jacksonville,Online,Lansia,Retired,282.0,1.0,5107.75,True,1
265.37,Washington,Branch,Dewasa,Engineer,77.0,1.0,5229.95,True,0
342.57,Atlanta,Online,Remaja,Student,91.0,1.0,339.16,True,1
417.26,New York,Online,Dewasa,Doctor,45.0,1.0,10442.48,False,0
33.63,Columbus,Online,Lansia,Retired,75.99999999999999,1.0,4324.4,True,1
64.58,El Paso,Branch,Dewasa,Retired,173.0,1.0,6292.29,True,0
23.23,Miami,Branch,Remaja,Student,122.0,1.0,269.01,False,1
160.52,Jacksonville,ATM,Lansia,Retired,112.0,1.0,5379.25,False,1
278.88,Atlanta,Branch,Lansia,Doctor,179.0,2.0,1334.09,True,1
285.49,Charlotte,Branch,Dewasa,Doctor,109.0,1.0,6366.84,False,0
71.87,Milwaukee,ATM,Remaja,Student,258.0,1.0,1839.1,True,1
308.8,Louisville,ATM,Dewasa,Retired,41.0,1.0,3966.5399999999995,True,0
135.35,Houston,Branch,Dewasa,Engineer,82.0,1.0,9983.36,True,0
288.43,Milwaukee,Branch,Lansia,Retired,72.0,1.0,4577.09,True,1
147.46,Albuquerque,Online,Lansia,Doctor,205.0,1.0,7458.029999999999,False,1
214.15,Houston,Branch,Dewasa,Engineer,217.0,1.0,6397.29,True,0
71.34,Miami,Online,Dewasa,Engineer,144.0,3.0,6345.03,True,0
170.36,New York,ATM,Dewasa,Doctor,118.0,1.0,6034.73,True,0
965.66,Austin,ATM,Dewasa,Engineer,32.0,1.0,765.8099999999998,True,0
736.53,Tucson,ATM,Dewasa,Engineer,120.0,1.0,9826.26,True,0
213.42,Columbus,ATM,Dewasa,Engineer,17.0,1.0,3736.3800000000006,True,0
94.09,Miami,Branch,Dewasa,Student,203.0,1.0,646.8499999999999,True,0
91.23,Atlanta,ATM,Lansia,Retired,86.0,1.0,6385.12,True,1
263.92,Austin,Branch,Dewasa,Retired,233.0,1.0,4161.71,False,0
77.5,Fort Worth,Online,Dewasa,Doctor,201.0,1.0,11079.77,False,0
3.65,Miami,Online,Lansia,Doctor,146.0,1.0,10017.11,True,1
43.88,Atlanta,Online,Dewasa,Student,251.0,1.0,1644.09,False,0
591.98,El Paso,ATM,Dewasa,Student,132.0,1.0,387.65,True,0
224.79,Atlanta,Online,Remaja,Student,129.0,1.0,528.38,True,1
64.3,Louisville,ATM,Dewasa,Retired,67.0,1.0,7530.299999999999,True,0
111.79,Jacksonville,Online,Lansia,Doctor,49.0,1.0,10887.59,True,1
927.16,San Francisco,ATM,Dewasa,Retired,153.0,1.0,7104.61,True,0
613.7,Fort Worth,Branch,Lansia,Retired,37.0,1.0,7307.11,False,1
26.07,Louisville,Branch,Remaja,Student,18.999999999999996,3.0,349.98,True,1
170.45,San Francisco,Branch,Lansia,Engineer,199.0,1.0,2284.41,True,1
344.27,Austin,Branch,Remaja,Student,123.0,1.0,1918.3600000000001,True,1
872.72,Washington,Online,Remaja,Student,288.0,1.0,503.01,True,1
292.95,Houston,Branch,Dewasa,Engineer,56.0,1.0,1216.91,True,0
28.44,Jacksonville,ATM,Remaja,Student,243.0,1.0,1071.04,True,1
209.02,El Paso,ATM,Remaja,Student,74.0,1.0,187.9,True,1
20.05,Jacksonville,ATM,Lansia,Retired,171.0,1.0,7145.67,True,1
175.02,Milwaukee,Online,Dewasa,Student,71.0,1.0,1493.88,True,0
89.5,Louisville,Branch,Dewasa,Engineer,134.0,1.0,8658.95,False,0
69.96,Louisville,Branch,Dewasa,Student,30.999999999999996,1.0,164.12,True,0
146.51,Albuquerque,ATM,Dewasa,Engineer,68.00000000000001,1.0,7089.9,True,0
376.78,Milwaukee,Online,Remaja,Student,88.0,1.0,841.6499999999999,False,1
148.54,Columbus,Branch,Lansia,Retired,107.0,1.0,5677.05,False,1
388.77,Jacksonville,Online,Dewasa,Student,30.0,1.0,1658.49,False,0
100.38,Atlanta,Branch,Lansia,Doctor,49.0,1.0,10171.68,True,1
137.23,Jacksonville,Branch,Lansia,Doctor,63.0,1.0,13847.99,True,1
870.3,Austin,ATM,Dewasa,Retired,229.0,1.0,3688.98,True,0
458.94,Houston,Branch,Dewasa,Engineer,180.0,1.0,5619.95,True,0
327.35,Houston,Branch,Remaja,Student,175.0,1.0,342.08,False,1
757.15,Austin,Online,Dewasa,Engineer,37.99999999999999,1.0,4702.86,True,0
5.64,Atlanta,Online,Dewasa,Doctor,47.0,1.0,12703.24,True,0
47.23,Houston,Online,Lansia,Retired,160.0,1.0,6659.81,False,1
239.41,Louisville,Online,Dewasa,Doctor,247.99999999999997,1.0,7860.65,False,0
7.48,Austin,ATM,Dewasa,Engineer,29.000000000000004,1.0,1275.2,True,0
170.97,Milwaukee,Branch,Dewasa,Student,292.0,1.0,1265.27,True,0
262.43,Austin,Online,Dewasa,Doctor,274.0,5.0,12841.01,False,0
659.15,Atlanta,ATM,Remaja,Student,204.0,1.0,1241.59,True,1
31.53,Atlanta,Online,Remaja,Student,283.0,1.0,874.93,True,1
111.66,Washington,Online,Dewasa,Engineer,140.0,1.0,5716.72,False,0
250.01,Atlanta,ATM,Lansia,Retired,88.0,1.0,1541.48,True,1
554.15,Austin,ATM,Dewasa,Doctor,107.99999999999999,1.0,14817.22,True,0
598.66,Charlotte,Branch,Dewasa,Engineer,222.0,1.0,2587.11,False,0
28.38,Sacramento,Branch,Dewasa,Doctor,98.0,1.0,173.7,True,0
16.8,Austin,ATM,Dewasa,Doctor,94.0,1.0,11847.07,True,0
896.79,Dallas,Online,Dewasa,Doctor,168.00000000000003,1.0,11146.74,True,0
159.0,Milwaukee,ATM,Dewasa,Engineer,37.99999999999999,1.0,369.79,True,0
56.31,Houston,Online,Lansia,Retired,195.0,1.0,6396.08,False,1
203.99,Tucson,Online,Dewasa,Retired,215.0,1.0,4840.31,True,0
50.99,Houston,Branch,Dewasa,Doctor,75.99999999999999,1.0,1334.6,True,0
101.28,Jacksonville,Online,Dewasa,Engineer,75.0,1.0,2774.35,False,0
299.92,Denver,ATM,Dewasa,Student,122.0,1.0,1368.0,True,0
77.54,Milwaukee,Online,Lansia,Retired,73.0,1.0,4536.38,True,1
18.35,Milwaukee,Branch,Remaja,Student,78.0,1.0,1293.39,True,1
732.53,Austin,ATM,Dewasa,Student,116.00000000000001,1.0,441.54,False,0
65.11,Milwaukee,ATM,Dewasa,Engineer,150.0,1.0,8485.14,True,0
67.07,Los Angeles,ATM,Remaja,Student,56.0,1.0,999.6200000000001,False,1
137.48,Atlanta,Branch,Dewasa,Doctor,47.0,1.0,14273.42,True,0
398.36,Columbus,ATM,Remaja,Student,56.0,1.0,1863.7,True,1
469.46,New York,ATM,Remaja,Student,149.0,1.0,8640.56,True,1
37.58,New York,ATM,Dewasa,Doctor,182.0,1.0,259.44,True,0
160.24,Washington,ATM,Dewasa,Engineer,15.0,1.0,5526.97,True,0
315.39,New York,Branch,Remaja,Student,93.0,1.0,929.6,False,1
434.17,Atlanta,ATM,Remaja,Student,148.0,5.0,5335.44,True,1
165.91,Jacksonville,ATM,Dewasa,Student,84.00000000000001,1.0,587.1199999999999,True,0
211.36,San Francisco,Branch,Dewasa,Engineer,194.0,1.0,4760.34,True,0
241.45000000000002,Portland,Online,Dewasa,Student,158.0,1.0,1594.04,True,0
23.24,New York,Branch,Lansia,Doctor,129.0,1.0,13777.79,True,1
70.88,Omaha,Branch,Lansia,Retired,176.0,1.0,1794.65,False,1
1143.67,Atlanta,Online,Lansia,Retired,111.0,1.0,7677.760000000001,True,1
314.52,Houston,ATM,Lansia,Retired,229.0,1.0,7071.32,True,1
181.81,Austin,Online,Lansia,Retired,122.0,1.0,7525.7300000000005,False,1
854.64,Fort Worth,Branch,Dewasa,Retired,118.0,1.0,2989.25,True,0
261.19,Charlotte,ATM,Lansia,Retired,52.00000000000001,1.0,7620.6,True,1
220.68,Austin,Online,Lansia,Retired,217.0,1.0,5549.2,False,1
11.86,Sacramento,Branch,Dewasa,Engineer,129.0,1.0,6782.61,True,0
122.65000000000002,Columbus,Online,Dewasa,Student,41.0,1.0,1968.51,True,0
395.16,Milwaukee,Online,Dewasa,Retired,17.0,1.0,5340.73,True,0
704.69,Milwaukee,Online,Dewasa,Retired,150.0,1.0,3267.84,True,0
369.89,Austin,ATM,Lansia,Retired,69.00000000000001,1.0,6941.47,True,1
10.92,Jacksonville,ATM,Lansia,Retired,268.0,1.0,7567.2,True,1
199.14,Atlanta,Branch,Dewasa,Engineer,36.0,1.0,7001.25,True,0
109.43,Denver,ATM,Lansia,Retired,140.0,1.0,1983.65,True,1
304.15,Atlanta,Branch,Remaja,Student,40.0,1.0,686.9099999999999,True,1
620.54,Omaha,Branch,Dewasa,Student,98.0,1.0,213.36,False,0
757.79,Charlotte,Online,Remaja,Student,117.0,1.0,1443.02,True,1
122.81,Austin,Branch,Dewasa,Doctor,12.0,1.0,8450.84,True,0
96.25,Houston,Online,Lansia,Retired,171.0,1.0,7996.699999999999,True,1
1431.33,Charlotte,ATM,Dewasa,Doctor,49.0,1.0,5567.98,True,0
142.55,Atlanta,Online,Lansia,Doctor,97.0,1.0,1262.68,True,1
35.94,Jacksonville,Branch,Remaja,Student,141.0,1.0,1697.28,False,1
24.86,Jacksonville,Branch,Dewasa,Engineer,292.0,1.0,2591.65,True,0
103.08,San Francisco,Online,Lansia,Doctor,109.0,1.0,12002.16,True,1
116.27,Portland,Online,Dewasa,Engineer,94.0,1.0,8726.92,True,0
363.84,Columbus,Online,Lansia,Retired,118.0,3.0,5415.64,True,1
34.74,Portland,Online,Dewasa,Retired,72.0,1.0,3736.57,False,0
64.01,Tucson,Branch,Remaja,Student,240.0,1.0,1225.69,False,1
108.75,Houston,ATM,Dewasa,Doctor,22.999999999999996,4.0,14829.85,True,0
50.9,Jacksonville,Online,Dewasa,Student,150.0,1.0,1277.7,False,0
206.84,Tucson,Branch,Remaja,Student,154.0,1.0,454.66,True,1
37.4,Austin,ATM,Remaja,Student,84.00000000000001,1.0,1519.51,True,1
154.21,Miami,Online,Dewasa,Engineer,75.0,1.0,8045.77,True,0
199.37,Jacksonville,Online,Remaja,Student,79.0,1.0,1331.3,True,1
410.49,Atlanta,Branch,Remaja,Student,134.0,1.0,1843.57,False,1
1360.01,Milwaukee,Branch,Lansia,Retired,218.0,1.0,6601.5,False,1
18.23,Milwaukee,ATM,Dewasa,Engineer,28.0,1.0,8422.2,True,0
398.7,Albuquerque,ATM,Dewasa,Doctor,276.0,1.0,7987.740000000001,True,0
122.14,Omaha,Online,Remaja,Student,155.0,1.0,327.68,True,1
378.2,Atlanta,Branch,Dewasa,Engineer,167.0,1.0,7372.81,True,0
124.74,Los Angeles,ATM,Dewasa,Engineer,33.0,1.0,2987.97,True,0
17.1,Albuquerque,ATM,Dewasa,Retired,101.0,1.0,1619.54,True,0
287.05,Milwaukee,ATM,Remaja,Student,212.0,1.0,1204.65,True,1
874.72,San Francisco,Online,Dewasa,Engineer,173.0,1.0,4630.58,True,0
1762.28,Houston,ATM,Remaja,Student,150.0,1.0,1380.34,True,1
40.12,Dallas,ATM,Dewasa,Doctor,269.0,1.0,14304.38,False,0
125.00000000000001,New York,Online,Dewasa,Engineer,177.0,1.0,3215.76,False,0
348.44,Louisville,Online,Remaja,Student,147.0,1.0,1022.94,True,1
128.4,Tucson,ATM,Lansia,Retired,30.999999999999996,1.0,2610.64,True,1
320.93,Atlanta,Online,Dewasa,Engineer,178.0,1.0,9451.66,True,0
1.41,Sacramento,ATM,Dewasa,Retired,278.0,1.0,1244.17,True,0
50.52,Los Angeles,Branch,Dewasa,Doctor,293.0,1.0,12815.24,True,0
383.95,Austin,Online,Dewasa,Engineer,143.0,1.0,9933.56,False,0
12.94,Jacksonville,Branch,Remaja,Student,158.0,1.0,921.23,True,1
329.75,Sacramento,Online,Dewasa,Retired,211.0,1.0,6009.43,True,0
981.76,Milwaukee,Online,Dewasa,Doctor,234.0,1.0,602.3599999999999,True,0
40.79,Milwaukee,ATM,Remaja,Student,80.0,1.0,1769.33,True,1
99.25,Milwaukee,Online,Lansia,Retired,93.0,1.0,2570.34,False,1
150.6,Miami,ATM,Lansia,Retired,59.00000000000001,1.0,3240.14,True,1
29.5,Austin,Online,Lansia,Retired,129.0,1.0,1229.32,True,1
54.34,Albuquerque,ATM,Lansia,Doctor,45.99999999999999,1.0,8019.890000000001,True,1
18.25,Atlanta,ATM,Dewasa,Doctor,18.0,1.0,14328.29,True,0
633.87,Atlanta,Online,Dewasa,Student,175.0,1.0,330.16,True,0
81.15,Miami,ATM,Remaja,Student,114.0,1.0,1595.26,True,1
83.95,New York,Online,Lansia,Retired,170.0,1.0,7413.18,True,1
410.4,Milwaukee,ATM,Lansia,Retired,78.0,1.0,2563.91,False,1
172.68,Louisville,ATM,Dewasa,Doctor,17.0,1.0,10724.95,True,0
139.88,Jacksonville,ATM,Dewasa,Engineer,162.0,1.0,2969.71,True,0
165.55,Dallas,Branch,Dewasa,Student,115.0,1.0,761.7799999999999,True,0
53.79,Tucson,ATM,Dewasa,Engineer,137.0,3.0,6229.36,False,0
285.69,Miami,ATM,Lansia,Retired,35.0,1.0,2552.54,True,1
532.4,Jacksonville,ATM,Remaja,Student,149.0,1.0,1033.73,True,1
293.85,Charlotte,Online,Remaja,Student,144.0,1.0,1919.97,True,1
27.94,Atlanta,Branch,Lansia,Retired,120.0,1.0,1893.4399999999998,True,1
270.36,Charlotte,ATM,Remaja,Student,37.0,1.0,1783.04,True,1
112.66,Tucson,Online,Dewasa,Engineer,176.0,3.0,852.98,True,0
506.03000000000003,Houston,Branch,Remaja,Student,21.000000000000004,1.0,1123.89,True,1
206.95,Atlanta,Branch,Remaja,Student,30.999999999999996,1.0,1817.65,True,1
350.96,Tucson,ATM,Lansia,Retired,167.0,1.0,5463.94,True,1
261.63,Jacksonville,Branch,Remaja,Student,150.0,1.0,477.03,True,1
46.12,Jacksonville,Branch,Dewasa,Doctor,30.0,1.0,8874.01,True,0
27.25,Atlanta,Branch,Lansia,Retired,91.99999999999999,1.0,5365.2,False,1
1353.93,El Paso,Branch,Dewasa,Engineer,171.0,1.0,7858.41,True,0
331.66,Milwaukee,ATM,Lansia,Retired,145.0,1.0,7216.3,True,1
667.95,Charlotte,ATM,Lansia,Doctor,253.0,1.0,13558.56,False,1
49.84,Jacksonville,ATM,Dewasa,Doctor,146.0,1.0,7872.04,True,0
556.04,Denver,ATM,Lansia,Retired,26.999999999999996,1.0,5200.04,True,1
88.06,Austin,Online,Remaja,Student,288.0,1.0,1779.85,False,1
745.95,Houston,ATM,Dewasa,Doctor,127.0,1.0,13264.14,True,0
67.25,Miami,Online,Remaja,Student,157.0,1.0,467.4,True,1
93.63,New York,ATM,Dewasa,Engineer,141.0,1.0,9873.62,True,0
74.11,Austin,Branch,Remaja,Student,49.0,1.0,1257.9,True,1
41.13,Tucson,Branch,Lansia,Retired,58.00000000000001,1.0,6067.54,False,1
192.02,New York,Online,Lansia,Retired,154.0,1.0,5169.07,False,1
291.27,Houston,Branch,Lansia,Retired,121.0,1.0,6878.86,True,1
296.46,Dallas,Branch,Remaja,Student,136.0,1.0,558.99,True,1
341.84,El Paso,Branch,Dewasa,Student,89.0,1.0,1400.04,False,0
98.41,Sacramento,Online,Dewasa,Student,48.0,1.0,912.7099999999999,True,0
109.28,Austin,Online,Dewasa,Engineer,112.0,4.0,6338.35,True,0
27.51,Columbus,Online,Dewasa,Doctor,103.0,1.0,13645.63,False,0
12.18,New York,Branch,Lansia,Retired,77.0,1.0,4909.24,True,1
207.71,Atlanta,Online,Remaja,Student,63.0,1.0,570.0999999999999,False,1
25.77,Austin,Online,Dewasa,Doctor,277.0,1.0,11749.77,False,0
127.56999999999998,Milwaukee,ATM,Dewasa,Retired,75.0,1.0,6118.2,True,0
392.05,Denver,ATM,Lansia,Engineer,172.0,1.0,4383.69,True,1
521.01,Atlanta,Branch,Dewasa,Engineer,73.0,1.0,4004.55,False,0
